fund,date,gross_return,net_return
Crypto Equal Weight,2023-09-12,0.02023627737002509,0.02023627737002509
Crypto Equal Weight,2023-09-13,0.010910137712222902,0.010910137712222934
Crypto Equal Weight,2023-09-14,0.015075647116377934,0.015075647116377988
Crypto Equal Weight,2023-09-15,0.017594204754288658,0.017594204754288745
Crypto Equal Weight,2023-09-16,-0.0038962074747921236,-0.003896207474792135
Crypto Equal Weight,2023-09-17,-0.01639326751851299,-0.016393267518513
Crypto Equal Weight,2023-09-18,0.01968908084512331,0.01968908084512333
Crypto Equal Weight,2023-09-19,0.011995626949226115,0.011995626949226068
Crypto Equal Weight,2023-09-20,-0.010665434056974475,-0.01066543405697451
Crypto Equal Weight,2023-09-21,-0.01980039929133833,-0.019800399291338366
Crypto Equal Weight,2023-09-22,0.0012225372952483827,0.0012225372952483493
Crypto Equal Weight,2023-09-23,0.0025781426251764274,0.002578142625176527
Crypto Equal Weight,2023-09-24,-0.013020335411775552,-0.013020335411775497
Crypto Equal Weight,2023-09-25,0.00871039004850741,0.008710390048507488
Crypto Equal Weight,2023-09-26,-0.003099137163124954,-0.003099137163124932
Crypto Equal Weight,2023-09-27,0.009322785106952891,0.009322785106952836
Crypto Equal Weight,2023-09-28,0.02507332442056951,0.02507332442056942
Crypto Equal Weight,2023-09-29,0.005434094670924462,0.005434094670924372
Crypto Equal Weight,2023-09-30,0.004049637744505442,0.004049637744505397
Crypto Equal Weight,2023-10-01,0.02950824562609182,0.029508245626091778
Crypto Equal Weight,2023-10-02,-0.02263630601154587,-0.02263630601154587
Crypto Equal Weight,2023-10-03,0.00018829581268208287,0.00018829581268198226
Crypto Equal Weight,2023-10-04,-0.006274930158273262,-0.006274930158273295
Crypto Equal Weight,2023-10-05,-0.011059632702356848,-0.01105963270235688
Crypto Equal Weight,2023-10-06,0.009812111022711312,0.0098121110227114
Crypto Equal Weight,2023-10-07,-0.004232898693495946,-0.004232898693495968
Crypto Equal Weight,2023-10-08,-0.004816313761426894,-0.0048163137614268825
Crypto Equal Weight,2023-10-09,-0.03092759364739514,-0.03092759364739517
Crypto Equal Weight,2023-10-10,-0.0074236072208691,-0.0074236072208690995
Crypto Equal Weight,2023-10-11,-0.008962957009541505,-0.008962957009541528
Crypto Equal Weight,2023-10-12,-0.008336279694453464,-0.008336279694453497
Crypto Equal Weight,2023-10-13,0.00703169466928315,0.007031694669283217
Crypto Equal Weight,2023-10-14,0.0015492963973016472,0.0015492963973016138
Crypto Equal Weight,2023-10-15,0.006085723990029368,0.006085723990029379
Crypto Equal Weight,2023-10-16,0.029826719180017006,0.029826719180017003
Crypto Equal Weight,2023-10-17,-0.018865643579989568,-0.018865643579989544
Crypto Equal Weight,2023-10-18,-0.006922478049449166,-0.006922478049449121
Crypto Equal Weight,2023-10-19,0.017096205176686596,0.01709620517668653
Crypto Equal Weight,2023-10-20,0.02151512776330269,0.021515127763302777
Crypto Equal Weight,2023-10-21,0.018699108965846388,0.018699108965846367
Crypto Equal Weight,2023-10-22,0.00468562831336562,0.0046856283133656085
Crypto Equal Weight,2023-10-23,0.057254370553528625,0.057254370553528666
Crypto Equal Weight,2023-10-24,-5.517032091718671e-05,-5.5170320917175e-05
Crypto Equal Weight,2023-10-25,0.003641279162773314,0.0036412791627733476
Crypto Equal Weight,2023-10-26,-0.0004957256077606444,-0.0004957256077606775
Crypto Equal Weight,2023-10-27,-0.01083655687974755,-0.010836556879747494
Crypto Equal Weight,2023-10-28,0.012065201809833436,0.012065201809833503
Crypto Equal Weight,2023-10-29,0.012478492769189997,0.012478492769190108
Crypto Equal Weight,2023-10-30,0.012115615043815276,0.012115615043815309
Crypto Equal Weight,2023-10-31,0.009585151462079566,0.0095851514620795
Crypto Equal Weight,2023-11-01,0.020423321832506593,0.020423321832506502
Crypto Equal Weight,2023-11-02,-0.010673215464948316,-0.01067321546494826
Crypto Equal Weight,2023-11-03,0.005687092970192598,0.005687092970192653
Crypto Equal Weight,2023-11-04,0.00926673148983166,0.009266731489831592
Crypto Equal Weight,2023-11-05,0.022180669055755532,0.022180669055755553
Crypto Equal Weight,2023-11-06,0.029873216562228896,0.029873216562228855
Crypto Equal Weight,2023-11-07,-0.015245608939161114,-0.01524560893916116
Crypto Equal Weight,2023-11-08,0.009123363828995878,0.009123363828995812
Crypto Equal Weight,2023-11-09,0.018942521337077956,0.018942521337077967
Crypto Equal Weight,2023-11-10,0.01611912776409111,0.01611912776409108
Crypto Equal Weight,2023-11-11,0.00038478683348709415,0.000384786833487194
Crypto Equal Weight,2023-11-12,-0.0006957615929076177,-0.0006957615929076288
Crypto Equal Weight,2023-11-13,-0.015109750322123416,-0.015109750322123361
Crypto Equal Weight,2023-11-14,-0.03211101876751308,-0.0321110187675131
Crypto Equal Weight,2023-11-15,0.04185776999454001,0.04185776999453994
Crypto Equal Weight,2023-11-16,-0.0333948653714404,-0.03339486537144043
Crypto Equal Weight,2023-11-17,-0.001351106118128609,-0.0013511061181286088
Crypto Equal Weight,2023-11-18,0.0010200089476241625,0.001020008947624218
Crypto Equal Weight,2023-11-19,0.01752721150821428,0.017527211508214346
Crypto Equal Weight,2023-11-20,-0.012497110479452678,-0.012497110479452678
Crypto Equal Weight,2023-11-21,-0.05277398882146188,-0.05277398882146189
Crypto Equal Weight,2023-11-22,0.04727342608349422,0.04727342608349416
Crypto Equal Weight,2023-11-23,0.003197785503091077,0.003197785503091133
Crypto Equal Weight,2023-11-24,0.010683066717420787,0.010683066717420697
Crypto Equal Weight,2023-11-25,0.014944736662485992,0.014944736662485969
Crypto Equal Weight,2023-11-26,-0.010789537345764112,-0.010789537345764155
Crypto Equal Weight,2023-11-27,-0.024229064196371886,-0.02422906419637183
Crypto Equal Weight,2023-11-28,0.01087535974875631,0.010875359748756308
Crypto Equal Weight,2023-11-29,-0.00156338881621233,-0.0015633888162123188
Crypto Equal Weight,2023-11-30,-0.003735138334125721,-0.003735138334125754
Crypto Equal Weight,2023-12-01,0.01645782673107902,0.016457826731079095
Crypto Equal Weight,2023-12-02,0.01966302971088343,0.019663029710883517
Crypto Equal Weight,2023-12-03,0.004459218640063989,0.004459218640064044
Crypto Equal Weight,2023-12-04,0.02434106799439686,0.024341067994396948
Crypto Equal Weight,2023-12-05,0.018389489538105593,0.018389489538105597
Crypto Equal Weight,2023-12-06,0.001323715687506553,0.0013237156875065548
Crypto Equal Weight,2023-12-07,0.02423427798230167,0.02423427798230171
Crypto Equal Weight,2023-12-08,0.04694566876400497,0.04694566876400508
Crypto Equal Weight,2023-12-09,0.006388985528143444,0.006388985528143376
Crypto Equal Weight,2023-12-10,0.0019439946326410106,0.001943994632640944
Crypto Equal Weight,2023-12-11,-0.06588507928304639,-0.06588507928304643
Crypto Equal Weight,2023-12-12,0.006350064513168773,0.006350064513168663
Crypto Equal Weight,2023-12-13,0.03016846894188363,0.03016846894188374
Crypto Equal Weight,2023-12-14,0.0058804058603049054,0.005880405860304805
Crypto Equal Weight,2023-12-15,-0.04007389396266611,-0.04007389396266614
Crypto Equal Weight,2023-12-16,0.01889895317922652,0.01889895317922652
Crypto Equal Weight,2023-12-17,-0.01908536977025386,-0.01908536977025388
Crypto Equal Weight,2023-12-18,0.0026682168001951447,0.0026682168001952444
Crypto Equal Weight,2023-12-19,-0.013889862746785242,-0.013889862746785275
Crypto Equal Weight,2023-12-20,0.01919465039816033,0.019194650398160373
Crypto Equal Weight,2023-12-21,0.028038946398433566,0.02803894639843363
Crypto Equal Weight,2023-12-22,0.017659209009807143,0.01765920900980711
Crypto Equal Weight,2023-12-23,-0.009033084431587101,-0.009033084431587124
Crypto Equal Weight,2023-12-24,-0.017737058550317875,-0.01773705855031782
Crypto Equal Weight,2023-12-25,0.03047235648036244,0.030472356480362395
Crypto Equal Weight,2023-12-26,-0.022479580266228292,-0.022479580266228316
Crypto Equal Weight,2023-12-27,0.05254635573080771,0.05254635573080768
Crypto Equal Weight,2023-12-28,-0.00840828058475297,-0.008408280584752958
Crypto Equal Weight,2023-12-29,-0.018570001800694725,-0.01857000180069468
Crypto Equal Weight,2023-12-30,0.00732226086147536,0.00732226086147536
Crypto Equal Weight,2023-12-31,-0.011748167139113263,-0.011748167139113308
Crypto Minimum Variance,2023-01-01,0.004803600131163597,0.0048036001311635435
Crypto Minimum Variance,2023-01-02,0.004039943245135385,0.004039943245135458
Crypto Minimum Variance,2023-01-03,-0.0010371250648542403,-0.0010371250648542052
Crypto Minimum Variance,2023-01-04,0.00974599073343688,0.00974599073343696
Crypto Minimum Variance,2023-01-05,-0.003321525230140381,-0.0033215252301403986
Crypto Minimum Variance,2023-01-06,0.004063899301810489,0.004063899301810503
Crypto Minimum Variance,2023-01-07,-0.0007142885192434492,-0.0007142885192434889
Crypto Minimum Variance,2023-01-08,0.010601994428410439,0.010601994428410366
Crypto Minimum Variance,2023-01-09,0.007033203657664324,0.007033203657664355
Crypto Minimum Variance,2023-01-10,0.013388119414178444,0.013388119414178501
Crypto Minimum Variance,2023-01-11,0.02830748777253215,0.028307487772532225
Crypto Minimum Variance,2023-01-12,0.048124060742084675,0.04812406074208475
Crypto Minimum Variance,2023-01-13,0.05469278269202596,0.05469278269202604
Crypto Minimum Variance,2023-01-14,0.05138891562179076,0.05138891562179082
Crypto Minimum Variance,2023-01-15,-0.0033541543834211835,-0.0033541543834212373
Crypto Minimum Variance,2023-01-16,0.012602867956620918,0.012602867956621022
Crypto Minimum Variance,2023-01-17,-0.001442505578503337,-0.0014425055785033392
Crypto Minimum Variance,2023-01-18,-0.024456866136571713,-0.02445686613657172
Crypto Minimum Variance,2023-01-19,0.019262598627248335,0.01926259862724833
Crypto Minimum Variance,2023-01-20,0.07238937043766071,0.0723893704376608
Crypto Minimum Variance,2023-01-21,0.0023228987667696954,0.00232289876676961
Crypto Minimum Variance,2023-01-22,-0.002350893644023832,-0.002350893644023855
Crypto Minimum Variance,2023-01-23,0.01030712931362494,0.010307129313624985
Crypto Minimum Variance,2023-01-24,-0.015782348616392453,-0.015782348616392494
Crypto Minimum Variance,2023-01-25,0.02184387717985747,0.021843877179857474
Crypto Minimum Variance,2023-01-26,-0.003497018516315222,-0.003497018516315231
Crypto Minimum Variance,2023-01-27,0.004716726134310638,0.004716726134310623
Crypto Minimum Variance,2023-01-28,-0.0026128413531756184,-0.0026128413531756323
Crypto Minimum Variance,2023-01-29,0.030224377707599198,0.030224377707599226
Crypto Minimum Variance,2023-01-30,-0.03783987468518426,-0.03783987468518424
Crypto Minimum Variance,2023-01-31,0.01178157872669896,0.011781578726699049
Crypto Minimum Variance,2023-02-01,0.024293964888093482,0.02429237064372547
Crypto Minimum Variance,2023-02-02,-0.008650459260126449,-0.00865045926012642
Crypto Minimum Variance,2023-02-03,-0.0002961126444854319,-0.00029611264448548
Crypto Minimum Variance,2023-02-04,-0.004973363987059738,-0.00497336398705972
Crypto Minimum Variance,2023-02-05,-0.014094752973271216,-0.01409475297327123
Crypto Minimum Variance,2023-02-06,-0.009059226133898694,-0.009059226133898646
Crypto Minimum Variance,2023-02-07,0.02402601258442401,0.02402601258442405
Crypto Minimum Variance,2023-02-08,-0.010885600920047301,-0.010885600920047311
Crypto Minimum Variance,2023-02-09,-0.050331366924029605,-0.05033136692402962
Crypto Minimum Variance,2023-02-10,-0.0057847605838339195,-0.0057847605838339256
Crypto Minimum Variance,2023-02-11,0.009892456515291154,0.009892456515291137
Crypto Minimum Variance,2023-02-12,-0.0033503425380982275,-0.0033503425380981833
Crypto Minimum Variance,2023-02-13,0.00359303671227017,0.00359303671227007
Crypto Minimum Variance,2023-02-14,0.018778307486827076,0.018778307486827073
Crypto Minimum Variance,2023-02-15,0.0906241002686844,0.0906241002686845
Crypto Minimum Variance,2023-02-16,-0.03091031012204121,-0.030910310122041262
Crypto Minimum Variance,2023-02-17,0.04124286272460334,0.04124286272460331
Crypto Minimum Variance,2023-02-18,0.0023170786887102245,0.002317078688710117
Crypto Minimum Variance,2023-02-19,-0.011097352158664368,-0.011097352158664364
Crypto Minimum Variance,2023-02-20,0.020762976157661667,0.02076297615766176
Crypto Minimum Variance,2023-02-21,-0.01768201608059642,-0.017682016080596386
Crypto Minimum Variance,2023-02-22,-0.009159990707550617,-0.00915999070755058
Crypto Minimum Variance,2023-02-23,-0.008745276588279626,-0.008745276588279616
Crypto Minimum Variance,2023-02-24,-0.030663710726454373,-0.030663710726454352
Crypto Minimum Variance,2023-02-25,-0.0009089681996100527,-0.0009089681996100607
Crypto Minimum Variance,2023-02-26,0.01746176250172005,0.017461762501720157
Crypto Minimum Variance,2023-02-27,-0.001631481303859676,-0.0016314813038597054
Crypto Minimum Variance,2023-02-28,-0.014920109468466343,-0.014920109468466336
Crypto Minimum Variance,2023-03-01,0.02065358898536073,0.020653077701722644
Crypto Minimum Variance,2023-03-02,-0.006830999199920846,-0.006830999199920806
Crypto Minimum Variance,2023-03-03,-0.04622403310086625,-0.0462240331008662
Crypto Minimum Variance,2023-03-04,-0.0010917711855739963,-0.0010917711855740198
Crypto Minimum Variance,2023-03-05,0.004172538383752962,0.004172538383752977
Crypto Minimum Variance,2023-03-06,-1.2044541125875047e-05,-1.204454112591069e-05
Crypto Minimum Variance,2023-03-07,-0.010124416952676404,-0.010124416952676407
Crypto Minimum Variance,2023-03-08,-0.021824258505045286,-0.021824258505045324
Crypto Minimum Variance,2023-03-09,-0.06663488069821298,-0.066634880698213
Crypto Minimum Variance,2023-03-10,-0.009560436071394566,-0.009560436071394562
Crypto Minimum Variance,2023-03-11,0.02309128235780067,0.02309128235780067
Crypto Minimum Variance,2023-03-12,0.0760051441310192,0.07600514413101922
Crypto Minimum Variance,2023-03-13,0.08638388668356758,0.08638388668356756
Crypto Minimum Variance,2023-03-14,0.02024051864996196,0.020240518649961903
Crypto Minimum Variance,2023-03-15,-0.01618828743765272,-0.01618828743765277
Crypto Minimum Variance,2023-03-16,0.025035826960510262,0.02503582696051021
Crypto Minimum Variance,2023-03-17,0.08881781967324885,0.08881781967324875
Crypto Minimum Variance,2023-03-18,-0.01787713497237041,-0.017877134972370423
Crypto Minimum Variance,2023-03-19,0.03712367620968377,0.03712367620968382
Crypto Minimum Variance,2023-03-20,-0.011216491081476997,-0.011216491081477042
Crypto Minimum Variance,2023-03-21,0.016448433984704712,0.016448433984704636
Crypto Minimum Variance,2023-03-22,-0.038721231887398296,-0.03872123188739829
Crypto Minimum Variance,2023-03-23,0.04290223951908204,0.04290223951908212
Crypto Minimum Variance,2023-03-24,-0.02948990053546091,-0.029489900535460967
Crypto Minimum Variance,2023-03-25,0.0004937878926776098,0.0004937878926776218
Crypto Minimum Variance,2023-03-26,0.017113998803149056,0.01711399880314901
Crypto Minimum Variance,2023-03-27,-0.028432270153245662,-0.028432270153245676
Crypto Minimum Variance,2023-03-28,0.005258563979040302,0.005258563979040343
Crypto Minimum Variance,2023-03-29,0.035801535139936114,0.035801535139936114
Crypto Minimum Variance,2023-03-30,-0.009227138662003432,-0.00922713866200342
Crypto Minimum Variance,2023-03-31,0.015507092994078505,0.015507092994078597
Crypto Minimum Variance,2023-04-01,-0.00018836695682332883,-0.00018946606392200582
Crypto Minimum Variance,2023-04-02,-0.009050844011158599,-0.009050844011158632
Crypto Minimum Variance,2023-04-03,-0.01229290659110172,-0.012292906591101715
Crypto Minimum Variance,2023-04-04,0.012223832663006882,0.012223832663006862
Crypto Minimum Variance,2023-04-05,0.0008280623788019644,0.0008280623788019525
Crypto Minimum Variance,2023-04-06,-0.004275314111037231,-0.0042753141110372095
Crypto Minimum Variance,2023-04-07,-0.0037574259127152857,-0.0037574259127153287
Crypto Minimum Variance,2023-04-08,0.0007667963089440376,0.00076679630894394
Crypto Minimum Variance,2023-04-09,0.013138503767716771,0.013138503767716747
Crypto Minimum Variance,2023-04-10,0.04282481741196268,0.04282481741196276
Crypto Minimum Variance,2023-04-11,0.016206781614949484,0.016206781614949595
Crypto Minimum Variance,2023-04-12,-0.005038121822986006,-0.005038121822986019
Crypto Minimum Variance,2023-04-13,0.008184453533044474,0.008184453533044422
Crypto Minimum Variance,2023-04-14,0.004059436441496725,0.004059436441496755
Crypto Minimum Variance,2023-04-15,-0.005318352105678011,-0.0053183521056779925
Crypto Minimum Variance,2023-04-16,0.0007716245954044874,0.0007716245954045853
Crypto Minimum Variance,2023-04-17,-0.0269307214097565,-0.026930721409756497
Crypto Minimum Variance,2023-04-18,0.030538393197701748,0.030538393197701685
Crypto Minimum Variance,2023-04-19,-0.04786039834657487,-0.04786039834657485
Crypto Minimum Variance,2023-04-20,-0.018622003062662446,-0.018622003062662484
Crypto Minimum Variance,2023-04-21,-0.03140802755516464,-0.0314080275551647
Crypto Minimum Variance,2023-04-22,0.019477296385096574,0.019477296385096654
Crypto Minimum Variance,2023-04-23,-0.006343360906927465,-0.006343360906927442
Crypto Minimum Variance,2023-04-24,-0.002979777699770549,-0.002979777699770536
Crypto Minimum Variance,2023-04-25,0.025042972709545943,0.02504297270954603
Crypto Minimum Variance,2023-04-26,0.002575999074191976,0.002575999074192037
Crypto Minimum Variance,2023-04-27,0.03412177137338597,0.0341217713733859
Crypto Minimum Variance,2023-04-28,-0.0026195133194433784,-0.002619513319443323
Crypto Minimum Variance,2023-04-29,-0.0007953812207291324,-0.0007953812207290856
Crypto Minimum Variance,2023-04-30,-0.00038377812693573567,-0.00038377812693568547
Crypto Minimum Variance,2023-05-01,-0.034014659138302164,-0.034016816761861635
Crypto Minimum Variance,2023-05-02,0.019871317236390372,0.019871317236390462
Crypto Minimum Variance,2023-05-03,0.010130123960931136,0.010130123960931048
Crypto Minimum Variance,2023-05-04,-0.004551058149631942,-0.00455105814963197
Crypto Minimum Variance,2023-05-05,0.023641282034686312,0.023641282034686295
Crypto Minimum Variance,2023-05-06,-0.020048132143800478,-0.020048132143800523
Crypto Minimum Variance,2023-05-07,-0.015388695844674633,-0.015388695844674616
Crypto Minimum Variance,2023-05-08,-0.025252572641751087,-0.02525257264175107
Crypto Minimum Variance,2023-05-09,-0.00013004154798883257,-0.00013004154798879064
Crypto Minimum Variance,2023-05-10,-0.0006825485342516133,-0.000682548534251648
Crypto Minimum Variance,2023-05-11,-0.02270305712101408,-0.02270305712101406
Crypto Minimum Variance,2023-05-12,-0.004249040565884539,-0.004249040565884488
Crypto Minimum Variance,2023-05-13,-0.00025190268108434287,-0.0002519026810843261
Crypto Minimum Variance,2023-05-14,0.004913557460151542,0.004913557460151541
Crypto Minimum Variance,2023-05-15,0.009988593631736698,0.009988593631736764
Crypto Minimum Variance,2023-05-16,-0.004631074045509311,-0.004631074045509331
Crypto Minimum Variance,2023-05-17,0.012702700241530989,0.012702700241530973
Crypto Minimum Variance,2023-05-18,-0.019625469031186657,-0.01962546903118667
Crypto Minimum Variance,2023-05-19,0.0025387180577211214,0.002538718057721212
Crypto Minimum Variance,2023-05-20,0.010961671099889915,0.01096167109988988
Crypto Minimum Variance,2023-05-21,-0.008675994658490886,-0.008675994658490893
Crypto Minimum Variance,2023-05-22,0.00762592907071653,0.007625929070716575
Crypto Minimum Variance,2023-05-23,0.012871486732075367,0.012871486732075388
Crypto Minimum Variance,2023-05-24,-0.0313671215462029,-0.031367121546202914
Crypto Minimum Variance,2023-05-25,0.0046695421493811165,0.004669542149381201
Crypto Minimum Variance,2023-05-26,0.006327599857621643,0.006327599857621546
Crypto Minimum Variance,2023-05-27,0.007408778533866561,0.007408778533866567
Crypto Minimum Variance,2023-05-28,0.040774401401689586,0.04077440140168953
Crypto Minimum Variance,2023-05-29,-0.01258701674199092,-0.01258701674199092
Crypto Minimum Variance,2023-05-30,-0.0010563434547210245,-0.0010563434547210537
Crypto Minimum Variance,2023-05-31,-0.017125544812588055,-0.0171255448125881
Crypto Minimum Variance,2023-06-01,-0.013803337754209326,-0.013804868800085246
Crypto Minimum Variance,2023-06-02,0.026099457373154764,0.026099457373154777
Crypto Minimum Variance,2023-06-03,-0.0069262726060387945,-0.006926272606038841
Crypto Minimum Variance,2023-06-04,0.0009590449302527925,0.0009590449302527837
Crypto Minimum Variance,2023-06-05,-0.04881286605104991,-0.04881286605104995
Crypto Minimum Variance,2023-06-06,0.05086316371068797,0.050863163710688
Crypto Minimum Variance,2023-06-07,-0.0312546905866818,-0.031254690586681844
Crypto Minimum Variance,2023-06-08,0.006564845581857334,0.006564845581857437
Crypto Minimum Variance,2023-06-09,-0.00883607375310247,-0.008836073753102469
Crypto Minimum Variance,2023-06-10,-0.02479709845254621,-0.024797098452546185
Crypto Minimum Variance,2023-06-11,0.003977342388303636,0.003977342388303606
Crypto Minimum Variance,2023-06-12,6.471800576281933e-05,6.471800576290931e-05
Crypto Minimum Variance,2023-06-13,0.0019429567185997687,0.0019429567185997865
Crypto Minimum Variance,2023-06-14,-0.028705890546671553,-0.028705890546671498
Crypto Minimum Variance,2023-06-15,0.015959263416640015,0.015959263416640113
Crypto Minimum Variance,2023-06-16,0.025419597179521938,0.025419597179521913
Crypto Minimum Variance,2023-06-17,0.007882929264970452,0.007882929264970473
Crypto Minimum Variance,2023-06-18,-0.008132830613314568,-0.008132830613314601
Crypto Minimum Variance,2023-06-19,0.017134743635963144,0.017134743635963234
Crypto Minimum Variance,2023-06-20,0.04986454740447985,0.049864547404479875
Crypto Minimum Variance,2023-06-21,0.05616009666666381,0.05616009666666377
Crypto Minimum Variance,2023-06-22,-0.004092497606995237,-0.00409249760699526
Crypto Minimum Variance,2023-06-23,0.02515170562477767,0.025151705624777643
Crypto Minimum Variance,2023-06-24,-0.005625016729662346,-0.005625016729662313
Crypto Minimum Variance,2023-06-25,-0.0005192378578531931,-0.0005192378578532386
Crypto Minimum Variance,2023-06-26,-0.005235017139055736,-0.00523501713905572
Crypto Minimum Variance,2023-06-27,0.013209726075936012,0.013209726075936068
Crypto Minimum Variance,2023-06-28,-0.01843347555604839,-0.01843347555604835
Crypto Minimum Variance,2023-06-29,0.011668849640568498,0.01166884964056858
Crypto Minimum Variance,2023-06-30,0.0035554472860300315,0.003555447286029967
Crypto Minimum Variance,2023-07-01,0.0047968218507645245,0.0047949052491294
Crypto Minimum Variance,2023-07-02,-0.000938506482809253,-0.0009385064828092426
Crypto Minimum Variance,2023-07-03,0.01753108172980522,0.01753108172980511
Crypto Minimum Variance,2023-07-04,-0.011163470127165277,-0.011163470127165231
Crypto Minimum Variance,2023-07-05,-0.007571984003414534,-0.0075719840034145225
Crypto Minimum Variance,2023-07-06,-0.017359566672527454,-0.01735956667252747
Crypto Minimum Variance,2023-07-07,0.015187309862112492,0.015187309862112475
Crypto Minimum Variance,2023-07-08,0.0003890939351258568,0.00038909393512587265
Crypto Minimum Variance,2023-07-09,-0.007159583010957443,-0.0071595830109574266
Crypto Minimum Variance,2023-07-10,0.007213816799364874,0.007213816799364947
Crypto Minimum Variance,2023-07-11,0.00565600494647237,0.005656004946472448
Crypto Minimum Variance,2023-07-12,-0.005881818105251164,-0.005881818105251124
Crypto Minimum Variance,2023-07-13,0.037178300583754306,0.037178300583754265
Crypto Minimum Variance,2023-07-14,-0.03459847479778804,-0.03459847479778799
Crypto Minimum Variance,2023-07-15,0.000275114229490252,0.00027511422949033637
Crypto Minimum Variance,2023-07-16,-0.0028194018421424855,-0.002819401842142466
Crypto Minimum Variance,2023-07-17,-0.0028192338158708414,-0.002819233815870792
Crypto Minimum Variance,2023-07-18,-0.008753148854211553,-0.008753148854211523
Crypto Minimum Variance,2023-07-19,0.0024121232867781277,0.0024121232867782005
Crypto Minimum Variance,2023-07-20,-0.003018406940323148,-0.0030184069403231817
Crypto Minimum Variance,2023-07-21,0.003293982180402258,0.003293982180402333
Crypto Minimum Variance,2023-07-22,0.000590129198062693,0.0005901291980627832
Crypto Minimum Variance,2023-07-23,0.00867586901298359,0.008675869012983561
Crypto Minimum Variance,2023-07-24,-0.029294958945868685,-0.029294958945868643
Crypto Minimum Variance,2023-07-25,0.002105230708354422,0.002105230708354444
Crypto Minimum Variance,2023-07-26,0.004504863843714177,0.00450486384371418
Crypto Minimum Variance,2023-07-27,-0.004061252809740391,-0.0040612528097403455
Crypto Minimum Variance,2023-07-28,0.006991310351572409,0.006991310351572411
Crypto Minimum Variance,2023-07-29,-0.0014660842479818624,-0.0014660842479818914
Crypto Minimum Variance,2023-07-30,-0.006954033694430454,-0.006954033694430484
Crypto Minimum Variance,2023-07-31,-0.00430932623988251,-0.0043093262398825605
Crypto Minimum Variance,2023-08-01,0.014401403579468293,0.014401330295881198
Crypto Minimum Variance,2023-08-02,-0.018750770164342536,-0.018750770164342567
Crypto Minimum Variance,2023-08-03,0.0017759786927779456,0.001775978692778013
Crypto Minimum Variance,2023-08-04,-0.0037570351446868256,-0.0037570351446868377
Crypto Minimum Variance,2023-08-05,4.5828579472403176e-05,4.582857947244001e-05
Crypto Minimum Variance,2023-08-06,-0.0008039124003820457,-0.000803912400382023
Crypto Minimum Variance,2023-08-07,0.004069691322739729,0.004069691322739821
Crypto Minimum Variance,2023-08-08,0.01781132129161255,0.017811321291612447
Crypto Minimum Variance,2023-08-09,-0.006184682688243141,-0.006184682688243126
Crypto Minimum Variance,2023-08-10,-0.0031338527897942802,-0.003133852789794278
Crypto Minimum Variance,2023-08-11,-0.001105987001736434,-0.0011059870017364748
Crypto Minimum Variance,2023-08-12,0.0009863837522831689,0.0009863837522832153
Crypto Minimum Variance,2023-08-13,-0.004509246863558777,-0.004509246863558802
Crypto Minimum Variance,2023-08-14,0.004281483427461774,0.0042814834274618185
Crypto Minimum Variance,2023-08-15,-0.00888544203705869,-0.008885442037058655
Crypto Minimum Variance,2023-08-16,-0.016743243399933296,-0.016743243399933272
Crypto Minimum Variance,2023-08-17,-0.0656784556564128,-0.06567845565641284
Crypto Minimum Variance,2023-08-18,-0.020003228757786897,-0.02000322875778693
Crypto Minimum Variance,2023-08-19,0.0032825584148676043,0.0032825584148676867
Crypto Minimum Variance,2023-08-20,0.00600330348943992,0.006003303489440004
Crypto Minimum Variance,2023-08-21,-0.0033923872510878555,-0.003392387251087814
Crypto Minimum Variance,2023-08-22,-0.002660939178272829,-0.0026609391782728142
Crypto Minimum Variance,2023-08-23,0.016903156245079567,0.016903156245079654
Crypto Minimum Variance,2023-08-24,-0.010582532661653047,-0.010582532661653099
Crypto Minimum Variance,2023-08-25,-0.0028859420211958544,-0.002885942021195853
Crypto Minimum Variance,2023-08-26,-0.000989059056250906,-0.0009890590562509072
Crypto Minimum Variance,2023-08-27,0.002887158756206688,0.002887158756206709
Crypto Minimum Variance,2023-08-28,-0.0011224310161355264,-0.0011224310161355167
Crypto Minimum Variance,2023-08-29,0.05638637168822321,0.056386371688223136
Crypto Minimum Variance,2023-08-30,-0.016266247405916676,-0.016266247405916645
Crypto Minimum Variance,2023-08-31,-0.04262187232615605,-0.042621872326155996
Crypto Minimum Variance,2023-09-01,-0.005407397216120133,-0.005409677282245284
Crypto Minimum Variance,2023-09-02,0.0037994393231338855,0.0037994393231339796
Crypto Minimum Variance,2023-09-03,0.0034431678843842503,0.0034431678843842572
Crypto Minimum Variance,2023-09-04,-0.0047229403508742595,-0.004722940350874283
Crypto Minimum Variance,2023-09-05,-0.0011246976080522136,-0.0011246976080522275
Crypto Minimum Variance,2023-09-06,0.00131563285995075,0.0013156328599508438
Crypto Minimum Variance,2023-09-07,0.016920549749766277,0.0169205497497662
Crypto Minimum Variance,2023-09-08,-0.011096328700615153,-0.011096328700615166
Crypto Minimum Variance,2023-09-09,-0.00030273102257793923,-0.00030273102257794005
Crypto Minimum Variance,2023-09-10,-0.003398343107520099,-0.0033983431075200743
Crypto Minimum Variance,2023-09-11,-0.024075599335192866,-0.024075599335192877
Crypto Minimum Variance,2023-09-12,0.02852729990609444,0.028527299906094372
Crypto Minimum Variance,2023-09-13,0.01405094256496595,0.014050942564965974
