date,sector,vader_sentiment,finvader_sentiment
2020-04-07,Comm,0.2485433333333334,0.07988666666666666
2020-04-08,Comm,0.08162636363636364,0.04579181818181818
2020-04-09,Comm,0.037483999999999996,0.02659933333333333
2020-04-13,Comm,-0.02296333333333333,-0.0132
2020-04-14,Comm,0.058230000000000004,-0.08926666666666667
2020-04-15,Comm,0.20913561904761907,0.10852857142857145
2020-04-16,Comm,0.12380333333333335,0.0023430000000000005
2020-04-17,Comm,0.2287443333333333,0.176971
2020-04-20,Comm,0.06399933333333332,0.11201333333333334
2020-04-21,Comm,0.070725,0.07279000000000001
2020-04-22,Comm,0.08243333333333333,0.04266833333333334
2020-04-23,Comm,0.12742380952380952,0.06400019047619047
2020-04-24,Comm,0.08730722222222223,-0.005474999999999999
2020-04-27,Comm,0.015129090909090911,0.022366060606060605
2020-04-28,Comm,0.08147666666666667,0.11120727272727274
2020-04-29,Comm,0.13426050505050505,0.023317525252525256
2020-04-30,Comm,0.06182000000000001,0.06933428571428571
2020-05-01,Comm,0.012448750000000008,0.03844
2020-05-04,Comm,-0.06592966666666666,-0.033931666666666666
2020-05-05,Comm,0.07728711111111111,0.035076444444444445
2020-05-06,Comm,0.11926785714285715,0.19058285714285716
2020-05-07,Comm,-0.08196600000000001,-0.01025166666666667
2020-05-08,Comm,0.091938,0.10442599999999999
2020-05-11,Comm,0.140852,0.10773000000000002
2020-05-12,Comm,0.12894285714285716,0.0863495238095238
2020-05-13,Comm,0.068945,0.06129833333333333
2020-05-14,Comm,0.015159999999999996,-0.031720000000000005
2020-05-15,Comm,0.1712533333333333,0.02447333333333333
2020-05-18,Comm,0.09845666666666666,0.03297166666666666
2020-05-19,Comm,0.14646866666666666,0.017687999999999995
2020-05-20,Comm,0.12955733333333336,0.131037
2020-05-21,Comm,-0.005675333333333333,0.08712533333333333
2020-05-22,Comm,0.10847199999999999,0.038624000000000006
2020-05-26,Comm,-0.05059,0.09448500000000001
2020-05-27,Comm,0.13780466666666666,0.120498
2020-05-28,Comm,0.15016333333333334,0.11563222222222222
2020-05-29,Comm,0.09534436363636364,0.044736484848484845
2020-06-01,Comm,0.10081000000000002,0.06203333333333334
2020-06-02,Comm,0.15972342857142857,0.052932
2020-06-03,Comm,0.17357666666666666,0.14842666666666665
2020-06-04,Comm,-0.07269666666666666,-0.02498
2020-06-05,Comm,0.160185,0.05088499999999999
2020-06-08,Comm,0.08882933333333332,0.100294
2020-06-09,Comm,-0.1130925,-0.1422275
2020-06-10,Comm,0.0,-0.00244
2020-06-11,Comm,0.009570000000000013,-0.0793
2020-06-12,Comm,0.006903809523809526,0.07463619047619048
2020-06-15,Comm,0.06633333333333333,0.017660000000000002
2020-06-16,Comm,0.018013333333333326,0.002628333333333331
2020-06-17,Comm,0.09305,-7.777777777777662e-05
2020-06-18,Comm,0.12827833333333333,0.12914833333333334
2020-06-19,Comm,0.009248999999999999,0.059714
2020-06-22,Comm,0.12429333333333333,-0.010006666666666664
2020-06-23,Comm,0.14001666666666665,0.028239999999999998
2020-06-24,Comm,0.09857833333333332,0.056486666666666664
2020-06-25,Comm,0.10274121212121212,-0.0020239393939393917
2020-06-26,Comm,0.07029866666666666,0.032507999999999995
2020-06-29,Comm,0.1451,0.06982000000000001
2020-06-30,Comm,0.020961025641025643,0.06640628205128205
2020-07-01,Comm,0.09233428571428572,0.0009257142857142856
2020-07-02,Comm,-0.02744,0.07823
2020-07-06,Comm,-0.008895,0.005935
2020-07-07,Comm,0.04434400000000001,0.06571
2020-07-08,Comm,0.08076000000000001,0.08569166666666667
2020-07-09,Comm,-0.069285,0.03712499999999999
2020-07-10,Comm,0.084225,0.034385
2020-07-13,Comm,0.0,0.005686666666666667
2020-07-14,Comm,0.025039999999999996,0.02483333333333334
2020-07-15,Comm,0.03231714285714286,0.03468857142857143
2020-07-16,Comm,0.05775333333333332,0.10998666666666665
2020-07-17,Comm,0.13065333333333334,0.04802333333333333
2020-07-20,Comm,-0.09978000000000001,-0.10783000000000001
2020-07-21,Comm,0.04096999999999999,0.033850000000000005
2020-07-22,Comm,0.17599666666666666,0.15707333333333334
2020-07-23,Comm,0.07524,0.05211333333333333
2020-07-24,Comm,-0.11882999999999999,0.0022075000000000016
2020-07-27,Comm,0.019052500000000003,-0.007394999999999999
2020-07-28,Comm,0.07184,0.031069999999999997
2020-07-29,Comm,0.06905,0.04878400000000001
2020-07-30,Comm,0.019635000000000003,0.04803999999999999
2020-07-31,Comm,0.06398833333333334,0.06031500000000001
2020-08-03,Comm,0.12288999999999999,0.006209999999999999
2020-08-04,Comm,0.24238400000000002,0.045426
2020-08-05,Comm,0.08877538461538462,0.09231974358974358
2020-08-06,Comm,0.13505,0.119855
2020-08-07,Comm,0.13417809523809524,0.09038857142857143
2020-08-10,Comm,0.030405128205128203,0.007414358974358976
2020-08-11,Comm,0.23690333333333333,0.18227333333333334
2020-08-12,Comm,0.08351666666666667,0.07971333333333333
2020-08-13,Comm,0.08342999999999999,0.00516
2020-08-14,Comm,0.059199999999999996,0.11949499999999999
2020-08-17,Comm,-0.06364,-0.060419999999999995
2020-08-18,Comm,0.12658666666666668,0.14206333333333332
2020-08-19,Comm,0.12132666666666667,0.15536333333333335
2020-08-20,Comm,0.0,-0.0015400000000000001
2020-08-21,Comm,0.00512,0.082764
2020-08-24,Comm,0.03560666666666666,0.08690666666666667
2020-08-25,Comm,-0.013860000000000003,-0.07301
2020-08-26,Comm,0.016666666666666666,0.04686666666666667
2020-08-27,Comm,0.098772,0.11437800000000001
2020-08-28,Comm,0.04046,0.0007699999999999999
2020-08-31,Comm,0.04531166666666667,0.008711666666666664
2020-09-01,Comm,0.10032666666666665,0.033273333333333335
2020-09-02,Comm,0.08423,0.039049999999999994
2020-09-03,Comm,0.15059333333333333,0.10771333333333333
2020-09-04,Comm,0.05884857142857143,-0.012352857142857141
2020-09-08,Comm,0.10863666666666667,0.005583333333333333
2020-09-09,Comm,0.069788,0.03498
2020-09-10,Comm,0.11918,0.14357999999999999
2020-09-11,Comm,0.012970000000000004,-0.03065
2020-09-14,Comm,-0.00442,0.014179999999999998
2020-09-15,Comm,0.02327166666666667,0.119065
2020-09-16,Comm,0.028493333333333332,0.016826666666666667
2020-09-17,Comm,0.04826999999999999,-0.02453666666666667
2020-09-18,Comm,0.15084666666666666,0.027693333333333337
2020-09-21,Comm,0.027525,-0.06237
2020-09-22,Comm,0.0784775,0.100627
2020-09-23,Comm,0.18247,0.032130000000000006
2020-09-24,Comm,0.07487,0.00852
2020-09-25,Comm,0.076438,0.042946000000000005
2020-09-28,Comm,-0.058289999999999995,0.00373
2020-09-29,Comm,0.1542255,0.008579499999999999
2020-09-30,Comm,0.011859999999999999,0.013573333333333335
2020-10-01,Comm,0.17758,-0.02303
2020-10-02,Comm,-0.009583333333333333,0.028501666666666665
2020-10-05,Comm,-0.12972,0.023180000000000006
2020-10-06,Comm,0.07788750000000001,0.028685
2020-10-07,Comm,0.07555,0.03443
2020-10-08,Comm,0.15276,-0.029330000000000005
2020-10-09,Comm,-0.086114,0.0013240000000000018
2020-10-12,Comm,0.11657785714285715,0.07925357142857144
2020-10-13,Comm,-0.01873212121212121,-0.026373636363636366
2020-10-14,Comm,-0.06806142857142858,-0.028817142857142857
2020-10-15,Comm,0.22808200000000003,0.2065846666666667
2020-10-16,Comm,0.14469333333333334,0.004893333333333333
2020-10-19,Comm,0.01017499999999999,0.07544
2020-10-20,Comm,0.2748366666666667,0.2282433333333333
2020-10-21,Comm,0.0,0.0010266666666666666
2020-10-22,Comm,0.022346666666666664,-0.023420000000000003
2020-10-23,Comm,0.018023333333333332,0.023526666666666668
2020-10-26,Comm,0.138175,-0.003007500000000001
2020-10-27,Comm,0.09944857142857141,0.07369400000000001
2020-10-28,Comm,0.0,0.0036
2020-10-29,Comm,0.07549399999999999,0.065994
2020-10-30,Comm,0.17301,0.174656
2020-11-02,Comm,0.14787999999999998,0.2030266666666667
2020-11-03,Comm,0.06413833333333332,0.03973
2020-11-04,Comm,-0.06955933333333333,0.031172666666666664
2020-11-05,Comm,0.06766599999999999,-0.006957333333333332
2020-11-06,Comm,-0.031197000000000003,-0.03838933333333334
2020-11-09,Comm,0.09671144607843138,0.006842401960784313
2020-11-10,Comm,0.2057085714285714,0.21002628571428575
2020-11-11,Comm,0.02692500000000001,0.034534999999999996
2020-11-12,Comm,-0.101235,0.00142
2020-11-13,Comm,0.07258,-0.034025
2020-11-16,Comm,0.086965,0.02671
2020-11-17,Comm,0.125346,0.08647600000000001
2020-11-18,Comm,0.115872,-0.044169
2020-11-19,Comm,0.008979999999999998,0.008654
2020-11-20,Comm,0.07045857142857143,0.03659285714285714
2020-11-23,Comm,-0.036219999999999995,0.004177500000000001
2020-11-24,Comm,0.03452666666666667,0.002634666666666674
2020-11-25,Comm,0.09909333333333334,0.01101666666666667
2020-11-27,Comm,0.042552,0.13037200000000002
2020-11-30,Comm,0.17606,0.08055999999999999
2020-12-01,Comm,0.06034666666666667,0.007566666666666668
2020-12-02,Comm,0.08808,0.08179
2020-12-03,Comm,-0.09878,-0.09741999999999999
2020-12-04,Comm,0.027834285714285718,0.009594285714285713
2020-12-07,Comm,0.10051000000000002,0.018712857142857142
2020-12-08,Comm,0.039542222222222215,0.09206666666666666
2020-12-09,Comm,0.061161818181818185,0.07686545454545454
2020-12-10,Comm,0.209395,0.0825525
2020-12-11,Comm,0.15233750000000001,0.075345
2020-12-14,Comm,0.04853142857142857,0.03859714285714285
2020-12-15,Comm,0.0482675,0.03007464285714286
2020-12-16,Comm,0.09427571428571428,0.05728285714285715
2020-12-17,Comm,0.0,0.024883333333333334
2020-12-18,Comm,0.017132500000000002,0.007732500000000001
2020-12-21,Comm,0.006408,0.178924
2020-12-22,Comm,0.062107333333333334,0.06353866666666667
2020-12-23,Comm,-0.004289999999999997,0.02248
2020-12-24,Comm,0.027115,0.051905
2020-12-28,Comm,0.016390000000000002,0.0017349999999999998
2020-12-29,Comm,0.18002249999999997,0.11725250000000001
2020-12-30,Comm,0.1016,0.007299999999999999
2020-12-31,Comm,0.06124,0.09805
2021-01-04,Comm,0.060379047619047624,0.0158
2021-01-05,Comm,0.017933333333333332,0.015503333333333336
2021-01-06,Comm,0.06041166666666666,0.09771666666666667
2021-01-07,Comm,0.11120171428571428,0.07511085714285715
2021-01-08,Comm,0.16188,0.12009
2021-01-11,Comm,0.0,-0.03265
2021-01-12,Comm,0.21936999999999998,0.05678000000000001
2021-01-13,Comm,-0.033755,-0.028240000000000005
2021-01-14,Comm,-0.04492999999999999,-0.12030999999999999
2021-01-15,Comm,0.045872,0.009497333333333333
2021-01-19,Comm,0.04418333333333333,0.003183333333333333
2021-01-20,Comm,0.042885999999999994,-0.034384
2021-01-21,Comm,-0.2,-0.14081
2021-01-22,Comm,-0.04365466666666667,0.02463333333333333
2021-01-25,Comm,0.078155,0.10973999999999999
2021-01-26,Comm,0.0754752380952381,0.05551380952380952
2021-01-27,Comm,-0.018938571428571426,-0.030638571428571425
2021-01-28,Comm,0.001327999999999999,-0.0011039999999999995
2021-01-29,Comm,0.16285833333333333,0.11014583333333335
2021-02-01,Comm,0.058776666666666665,0.05554999999999999
2021-02-02,Comm,0.41345333333333334,0.27318333333333333
2021-02-03,Comm,0.12638333333333335,0.06943666666666667
2021-02-04,Comm,0.009293333333333334,0.0026366666666666665
2021-02-05,Comm,-0.023813333333333343,0.07558833333333334
2021-02-08,Comm,0.068705,0.099341
2021-02-09,Comm,-0.007988333333333333,-0.03685166666666667
2021-02-10,Comm,0.017104285714285718,0.06196238095238095
2021-02-11,Comm,-0.023785333333333335,0.030869999999999998
2021-02-12,Comm,0.120215,0.102065
2021-02-16,Comm,0.153,0.0111
2021-02-17,Comm,0.10841757575757578,0.12924575757575757
2021-02-18,Comm,-0.007726666666666665,0.02804666666666667
2021-02-19,Comm,0.11839999999999999,0.0009649999999999999
2021-02-22,Comm,0.1272,0.18919999999999998
2021-02-23,Comm,0.147552,0.091988
2021-02-24,Comm,0.14768666666666666,0.10847333333333335
2021-02-25,Comm,-0.019178571428571423,0.07367285714285714
2021-02-26,Comm,0.0044977777777777785,-0.035924444444444446
2021-03-01,Comm,0.05897,0.030504999999999997
2021-03-02,Comm,0.016930000000000004,0.018833333333333334
2021-03-03,Comm,0.16122,0.045753333333333326
2021-03-04,Comm,0.056625999999999996,-0.018518
2021-03-05,Comm,0.154,0.12911
2021-03-08,Comm,0.10985733333333333,0.08680266666666667
2021-03-09,Comm,-0.068966,-0.059132
2021-03-10,Comm,0.15458,-0.0375
2021-03-11,Comm,0.1099375,0.09988416666666666
2021-03-12,Comm,0.13156600000000002,0.003892000000000002
2021-03-15,Comm,0.15660857142857143,0.09489142857142858
2021-03-16,Comm,0.08673833333333333,0.1416625
2021-03-17,Comm,0.038728,0.031068000000000002
2021-03-18,Comm,0.1295,0.02046
2021-03-19,Comm,-0.007813333333333328,0.11428
2021-03-22,Comm,0.11760666666666668,0.3084966666666667
2021-03-23,Comm,-0.002485,0.004765
2021-03-24,Comm,0.022163999999999996,0.015071999999999999
2021-03-25,Comm,0.18495,0.08001
2021-03-26,Comm,-0.002475999999999998,0.007082
2021-03-29,Comm,0.034595,0.03454
2021-03-30,Comm,0.11353444444444442,0.0652038888888889
2021-03-31,Comm,0.12869000000000003,0.12309999999999999
2021-04-01,Comm,0.0,-0.01806666666666667
2021-04-05,Comm,0.06819,0.11568200000000002
2021-04-06,Comm,0.344484,0.049968
2021-04-07,Comm,0.09397428571428572,0.020585714285714284
2021-04-08,Comm,0.01686,0.0035340000000000002
2021-04-09,Comm,0.2307666666666667,0.04880666666666667
2021-04-12,Comm,0.041713999999999994,0.041303
2021-04-13,Comm,-0.11116,0.015007999999999999
2021-04-14,Comm,0.196944,0.10978399999999999
2021-04-15,Comm,0.16172,0.146795
2021-04-16,Comm,0.01089,-0.015043333333333334
2021-04-19,Comm,0.09808,0.04017
2021-04-20,Comm,-0.026015,-0.012864999999999998
2021-04-21,Comm,0.01864285714285714,-0.08489523809523809
2021-04-22,Comm,0.0497688888888889,-0.08302333333333334
2021-04-23,Comm,0.01721878787878787,0.11385999999999999
2021-04-26,Comm,0.136241,0.006015999999999999
2021-04-27,Comm,-0.03693666666666666,-0.053636666666666666
2021-04-28,Comm,0.031104444444444445,-0.05455555555555556
2021-04-29,Comm,0.21570666666666666,0.06714666666666667
2021-04-30,Comm,0.12418100000000001,0.192467
2021-05-03,Comm,0.10788666666666666,0.028166666666666666
2021-05-04,Comm,0.15644666666666668,0.14438666666666666
2021-05-05,Comm,0.263486,0.171248
2021-05-06,Comm,0.062287999999999996,0.16350866666666666
2021-05-07,Comm,-0.006366666666666665,-0.031549999999999995
2021-05-10,Comm,0.08235333333333333,0.05290666666666667
2021-05-11,Comm,-0.11144033333333334,0.02085366666666667
2021-05-12,Comm,0.20482,0.09981333333333334
2021-05-13,Comm,0.08715,0.05911333333333333
2021-05-14,Comm,0.0,0.0033599999999999997
2021-05-17,Comm,0.0,0.0
2021-05-18,Comm,0.00817589743589744,0.0372165811965812
2021-05-19,Comm,0.0013776666666666631,-0.05804
2021-05-20,Comm,0.032966,0.017627999999999998
2021-05-21,Comm,0.109577,0.11903999999999999
2021-05-24,Comm,0.21222285714285713,0.07385428571428572
2021-05-25,Comm,-0.015649999999999997,0.13756600000000002
2021-05-26,Comm,0.16215,0.08700999999999999
2021-05-27,Comm,0.04462857142857143,0.03586285714285714
2021-05-28,Comm,0.118326,0.10634999999999999
2021-06-01,Comm,0.4019236666666666,0.08505866666666667
2021-06-02,Comm,0.154908,0.061382000000000006
2021-06-03,Comm,0.12601,0.168595
2021-06-04,Comm,0.0027133333333333306,0.09991333333333334
2021-06-07,Comm,0.295435,0.143315
2021-06-08,Comm,0.1335111111111111,0.11433333333333333
2021-06-09,Comm,0.2827266666666667,0.21276333333333333
2021-06-10,Comm,0.0,-0.03464
2021-06-11,Comm,0.06415371428571429,-0.06098085714285715
2021-06-14,Comm,0.11789666666666668,0.056310000000000006
2021-06-15,Comm,0.10092666666666668,0.07553333333333333
2021-06-16,Comm,0.09738,0.013620000000000002
2021-06-17,Comm,0.22462,0.2096
2021-06-18,Comm,0.23835,0.10932000000000001
2021-06-21,Comm,0.0,0.00167
2021-06-22,Comm,0.17274,0.10353333333333334
2021-06-23,Comm,-0.10769999999999999,0.03791
2021-06-24,Comm,-0.003572666666666666,0.02096866666666667
2021-06-25,Comm,-0.10990666666666668,-0.052620000000000014
2021-06-28,Comm,0.03293,-0.006
2021-06-29,Comm,0.193076,0.162192
2021-06-30,Comm,0.08808,0.05693999999999999
2021-07-01,Comm,0.1665590909090909,0.07072454545454546
2021-07-02,Comm,0.14739,-0.005063333333333335
2021-07-06,Comm,0.0216,0.16005999999999998
2021-07-07,Comm,0.0449,0.09919000000000001
2021-07-08,Comm,0.031904,0.006196
2021-07-09,Comm,0.16462000000000002,-0.021605
2021-07-12,Comm,0.18455333333333335,0.13186000000000003
2021-07-13,Comm,0.09792500000000001,0.04738833333333333
2021-07-14,Comm,0.11024,0.04977999999999999
2021-07-15,Comm,0.02266666666666667,0.0033666666666666662
2021-07-16,Comm,0.05035333333333334,0.004499999999999999
2021-07-19,Comm,0.017055999999999998,-0.014105999999999997
2021-07-20,Comm,0.27175666666666665,0.15502
2021-07-21,Comm,0.240516,0.181012
2021-07-22,Comm,-0.022019999999999994,-0.05255
2021-07-23,Comm,0.1445325,0.10194500000000002
2021-07-26,Comm,0.05561666666666666,0.09214611111111112
2021-07-27,Comm,0.009571999999999999,0.009123999999999998
2021-07-28,Comm,0.06020000000000001,-0.05295333333333333
2021-07-29,Comm,0.05209333333333334,-0.06451666666666667
2021-07-30,Comm,0.08975309523809524,0.08080071428571428
2021-08-02,Comm,0.02263,0.026026666666666663
2021-08-03,Comm,0.03984333333333333,0.009945833333333334
2021-08-04,Comm,0.10770333333333333,0.074182
2021-08-05,Comm,0.08381,0.008946666666666667
2021-08-06,Comm,0.058223333333333335,0.055715
2021-08-09,Comm,0.10434999999999998,-0.16833
2021-08-10,Comm,0.14785666666666666,0.018851666666666673
2021-08-11,Comm,0.05222333333333333,0.14117666666666667
2021-08-12,Comm,-0.03589999999999999,-0.054559999999999984
2021-08-13,Comm,0.2661266666666667,0.22063666666666668
2021-08-16,Comm,0.13891,0.01475
2021-08-17,Comm,0.03388928571428572,0.06595142857142858
2021-08-18,Comm,0.1275,0.07921
2021-08-19,Comm,-0.06211642857142857,-0.02309714285714286
2021-08-20,Comm,0.032813999999999996,-0.03902
2021-08-23,Comm,0.025723333333333338,0.01658
2021-08-24,Comm,0.21510166666666666,0.08181333333333334
2021-08-25,Comm,0.17979333333333333,0.12956
2021-08-26,Comm,0.04404,0.03859
2021-08-27,Comm,0.14347,0.040735
2021-08-30,Comm,0.35937,0.24049666666666666
2021-08-31,Comm,0.101002,0.061341
2021-09-01,Comm,0.03252666666666666,0.004953333333333333
2021-09-02,Comm,0.0,0.0
2021-09-03,Comm,0.03255,0.039999999999999994
2021-09-07,Comm,0.18952666666666668,0.012523333333333334
2021-09-08,Comm,0.14386000000000002,0.07639666666666667
2021-09-09,Comm,0.12920166666666666,0.03261833333333333
2021-09-10,Comm,-0.07891285714285715,-0.12737885714285718
2021-09-13,Comm,0.07243,0.08069000000000001
2021-09-14,Comm,0.24411571428571427,0.23813285714285715
2021-09-15,Comm,0.12824333333333332,0.043374333333333334
2021-09-16,Comm,0.004713,-0.037805000000000005
2021-09-17,Comm,0.005959999999999993,0.03273
2021-09-20,Comm,0.05224342857142857,0.014282952380952379
2021-09-21,Comm,0.3034075757575757,0.19987575757575757
2021-09-22,Comm,0.0617,-0.01471
2021-09-23,Comm,0.15978399999999998,0.025987999999999983
2021-09-24,Comm,0.04259,0.14879
2021-09-27,Comm,0.05194,-0.043605
2021-09-28,Comm,0.15547000000000002,0.12368333333333334
2021-09-29,Comm,0.140023,0.010003999999999999
2021-09-30,Comm,-0.054200000000000005,-0.06254
2021-10-01,Comm,0.10342666666666667,-0.0202
2021-10-04,Comm,0.16461,0.00697
2021-10-05,Comm,0.018139999999999996,0.024210000000000002
2021-10-06,Comm,-0.004519999999999999,0.030502857142857144
2021-10-07,Comm,0.021336666666666667,0.020623809523809523
2021-10-08,Comm,0.23674166666666668,0.04882499999999999
2021-10-11,Comm,0.019190000000000002,0.0022725
2021-10-12,Comm,0.18658333333333332,0.09204
2021-10-13,Comm,0.18191,0.07604
2021-10-14,Comm,-0.10480666666666667,0.023913333333333328
2021-10-15,Comm,-0.001044999999999996,-0.02143
2021-10-18,Comm,0.16146,0.06242000000000001
2021-10-19,Comm,0.17103,0.11191
2021-10-20,Comm,0.06590666666666667,0.15425333333333333
2021-10-21,Comm,0.04050666666666667,-0.010673333333333332
2021-10-22,Comm,-0.01299357142857142,0.03417714285714286
2021-10-25,Comm,0.19567333333333334,0.03958
2021-10-26,Comm,0.36803600000000003,0.016420000000000004
2021-10-27,Comm,0.2707571428571428,0.18363142857142858
2021-10-28,Comm,0.1139,0.02116
2021-10-29,Comm,0.07441,0.028450000000000003
2021-11-01,Comm,0.18426,0.04654166666666666
2021-11-02,Comm,0.07648500000000001,0.050355000000000004
2021-11-03,Comm,0.23997000000000002,0.031338333333333336
2021-11-04,Comm,0.1210305,0.0822885
2021-11-05,Comm,0.13950533333333331,0.1337637142857143
2021-11-08,Comm,0.16154,0.020976666666666668
2021-11-09,Comm,-0.15794666666666668,-0.04465999999999999
2021-11-10,Comm,0.10533999999999999,0.11652
2021-11-11,Comm,-0.06159333333333335,0.044526666666666666
2021-11-12,Comm,0.10554666666666668,0.0018199999999999994
2021-11-15,Comm,0.032920000000000005,0.03000999999999999
2021-11-16,Comm,0.129412,0.10281
2021-11-17,Comm,0.0203,0.10376285714285713
2021-11-18,Comm,-0.0023999999999999994,0.002728
2021-11-19,Comm,0.09115,0.05434666666666667
2021-11-22,Comm,0.04325,0.0007900000000000019
2021-11-23,Comm,0.06441833333333333,0.04467666666666666
2021-11-24,Comm,0.13581400000000002,0.009232000000000008
2021-11-26,Comm,0.129365,0.027135000000000003
2021-11-29,Comm,0.08984666666666666,-0.10455999999999999
2021-11-30,Comm,-0.13546,-0.11019999999999999
2021-12-01,Comm,0.060309999999999996,0.0347890909090909
2021-12-02,Comm,0.19230333333333333,0.16165666666666664
2021-12-03,Comm,-0.064,0.0005299999999999999
2021-12-06,Comm,-0.009113333333333334,-0.02846666666666666
2021-12-07,Comm,0.05042222222222222,0.03216
2021-12-08,Comm,0.15863333333333335,0.10364999999999999
2021-12-09,Comm,0.20429,0.2184
2021-12-10,Comm,0.012575,0.00527
2021-12-13,Comm,0.15510666666666667,0.10558333333333333
2021-12-14,Comm,0.040465,0.00781
2021-12-15,Comm,0.043993333333333336,0.006953333333333334
2021-12-16,Comm,0.073494,0.106268
2021-12-17,Comm,0.19804,0.0252075
2021-12-20,Comm,-0.07021999999999999,0.038148571428571434
2021-12-21,Comm,0.19402,-0.0549875
2021-12-22,Comm,0.059199999999999996,-0.010535
2021-12-23,Comm,0.14596,0.04257333333333334
2021-12-27,Comm,0.07453333333333333,0.086566
2021-12-28,Comm,0.059352499999999996,0.007035
2021-12-29,Comm,0.029099999999999997,0.0077175
2021-12-30,Comm,0.013486666666666666,-0.01788666666666667
2021-12-31,Comm,0.12137066666666665,0.018881333333333337
2022-01-03,Comm,0.013193333333333335,0.047733333333333336
2022-01-04,Comm,0.08151538461538461,-0.035530769230769234
2022-01-05,Comm,0.10756000000000002,0.0253625
2022-01-06,Comm,0.17665333333333333,0.08544833333333332
2022-01-07,Comm,0.259594,0.035782666666666664
2022-01-10,Comm,0.133331,0.026385
2022-01-11,Comm,0.11034857142857142,0.016726964285714286
2022-01-12,Comm,0.080425,-0.05584
2022-01-13,Comm,0.15800533333333333,0.15532133333333334
2022-01-14,Comm,0.13679999999999998,0.060848
2022-01-18,Comm,0.0408,0.036624000000000004
2022-01-19,Comm,-0.048118081232493,0.014320749299719899
2022-01-20,Comm,0.06328333333333333,0.05359600000000001
2022-01-21,Comm,0.25361151515151514,0.2015351515151515
2022-01-24,Comm,0.19382000000000002,0.17536333333333334
